Entity,Code,Year,Annual CO2 emissions (per capita),Average monthly precipitation,"Total population estimates, 1970-2100 (IIASA (2015))",size
Togo,TGO,1988,0.2686,11.22074064,3563690.1588668823,0.7650529079246026
Togo,TGO,1989,0.2777,11.56587969,3670154.6645736694,0.7885851900004882
Togo,TGO,1990,0.2577,9.083472093,3665510.0,0.6193295934520081
Togo,TGO,1991,0.2714,11.87754631,3885940.305244446,0.8098352537515413
Togo,TGO,1992,0.2612,8.749583271,3995169.790336609,0.5965643747921978
Togo,TGO,1993,0.2653,9.273703628,4105229.285270691,0.6322999662375527
Togo,TGO,1994,0.2439,10.6062501,4216072.965110779,0.7231556936851725
Togo,TGO,1995,0.278,10.98037047,4085490.0,0.748663981075935
Togo,TGO,1996,0.2909,10.3188427,4439929.5796432495,0.7035596728712514
Togo,TGO,1997,0.1959,10.54717583,4552850.864433289,0.7191278898621423
Togo,TGO,1998,0.2785,10.05685177,4666373.034263611,0.685696598652082
Togo,TGO,1999,0.3871,12.70921299,4780450.264152527,0.8665399787221738
Togo,TGO,2000,0.2704,8.755185114,4793500.0,0.596946319836147
Togo,TGO,2001,0.2289,8.214166641,5010086.604362488,0.5600585804890607
Togo,TGO,2002,0.2545,10.17249984,5125554.064735413,0.6935817191702378
Togo,TGO,2003,0.3386,11.25055567,5241393.285331726,0.7670857572821614
Togo,TGO,2004,0.3189,10.41513891,5357558.441184998,0.7101253442334422
Togo,TGO,2005,0.3068,9.972777711,5408040.0,0.6799642583919676
Togo,TGO,2006,0.2604,10.42837964,5590683.258903503,0.7110281241224482
Togo,TGO,2007,0.2562,11.0012037,5707551.2707901,0.7500844330500358
Togo,TGO,2008,0.2503,11.27810187,5824561.9181137085,0.7689639131979257
Togo,TGO,2009,0.4385,10.58837965,5941669.37587738,0.7219372500746247
Togo,TGO,2010,0.4042,11.4223148,6027800.0,0.7787966439415202
Togo,TGO,2011,0.3796,10.21486094,6175991.422874451,0.6964699850858007
Togo,TGO,2012,0.3271,10.27555561,6293114.362205505,0.7006082710750066
Togo,TGO,2013,0.3061,9.062499921,6410150.812156677,0.6178996681298865
Togo,TGO,2014,0.3135,9.799999979,6527054.947715759,0.6681839213774924
Trinidad and Tobago,TTO,1909,0.0778,15.5041666,-1227277.6838216782,0.5936313359232042
Trinidad and Tobago,TTO,1910,0.1962,16.19666672,-1173777.6626195908,0.6201461291377314
Trinidad and Tobago,TTO,1911,0.3638,13.26000023,-1120952.409277916,0.5077055641853652
Trinidad and Tobago,TTO,1912,0.5678,12.021667,-1068798.3923368454,0.4602916380706267
Trinidad and Tobago,TTO,1913,0.6309,10.45375013,-1017312.0803461075,0.4002584476278312
Trinidad and Tobago,TTO,1914,0.8038,13.12041664,-966489.9418478012,0.5023611174219605
Trinidad and Tobago,TTO,1915,0.9108,13.83624983,-916328.4453878403,0.5297692989670343
Trinidad and Tobago,TTO,1916,1.1125,16.47499943,-866824.0595121384,0.63080307205709
Trinidad and Tobago,TTO,1917,1.3946,15.39791679,-817973.2527608871,0.589563189709406
Trinidad and Tobago,TTO,1918,2.0012,15.41708326,-769772.493683815,0.5902970451615934
Trinidad and Tobago,TTO,1919,1.6638,13.88166666,-722218.2508230209,0.531508241417917
Trinidad and Tobago,TTO,1920,2.203,11.32291651,-675306.9927244186,0.43353752754296415
Trinidad and Tobago,TTO,1921,2.5154,17.44083309,-629035.1879320145,0.6677833974533224
Trinidad and Tobago,TTO,1922,2.4535,15.38416672,-583399.3049879074,0.5890367201071548
Trinidad and Tobago,TTO,1923,3.0089,13.79874945,-538395.8124418259,0.5283334655390687
Trinidad and Tobago,TTO,1924,4.1047,13.9570837,-494021.17883586884,0.5343958470120528
Trinidad and Tobago,TTO,1925,4.8028,13.82083368,-450271.87271404266,0.5291790376550014
Trinidad and Tobago,TTO,1926,4.8195,13.60333347,-407144.3626241684,0.5208512801200768
Trinidad and Tobago,TTO,1927,5.141,18.71000004,-364635.1171064377,0.7163779005618015
Trinidad and Tobago,TTO,1928,7.8816,13.90666676,-322740.6047067642,0.5324654578323235
Trinidad and Tobago,TTO,1929,8.7096,14.17166662,-281457.29397296906,0.5426119058788287
Trinidad and Tobago,TTO,1930,8.7552,12.52166653,-240781.65344715118,0.47943587178615404
Trinidad and Tobago,TTO,1931,7.2989,15.87000036,-200710.15167713165,0.6076385630949381
Trinidad and Tobago,TTO,1932,7.6194,17.03625011,-161239.25720119476,0.6522925206390091
Trinidad and Tobago,TTO,1933,9.3716,19.68041706,-122365.43856716156,0.7535337159530793
Trinidad and Tobago,TTO,1934,10.8332,12.08916712,-84085.16432476044,0.46287611664624884
Trinidad and Tobago,TTO,1935,11.3544,14.58166647,-46394.903012275696,0.5583101865386749
Trinidad and Tobago,TTO,1936,12.6042,15.48333359,-9291.123175621033,0.5928336711485235
Trinidad and Tobago,TTO,1937,15.6552,13.45875025,27229.706639289856,0.515315405006307
Trinidad and Tobago,TTO,1938,17.7251,20.28999996,63171.117886543274,0.7768737329058731
Trinidad and Tobago,TTO,1939,19.7207,14.07124996,98536.64202594757,0.538767102248768
Trinidad and Tobago,TTO,1940,21.9265,11.96124983,133329.81050777435,0.45797835505031914
Trinidad and Tobago,TTO,1941,19.7478,12.77333307,167554.15478801727,0.48907180696420943
Trinidad and Tobago,TTO,1942,20.7286,15.53375006,201213.20632457733,0.5947640423326561
Trinidad and Tobago,TTO,1943,19.4087,16.22874975,234310.49657344818,0.6213745403416824
Trinidad and Tobago,TTO,1944,19.7813,16.32041645,266849.5569868088,0.6248843210983387
Trinidad and Tobago,TTO,1945,19.6731,16.71749973,298833.9190206528,0.6400880456235362
Trinidad and Tobago,TTO,1946,18.977,16.7300005,330267.1141309738,0.6405666813984618
Trinidad and Tobago,TTO,1947,20.245,13.01041698,361152.67377376556,0.4981493950636044
Trinidad and Tobago,TTO,1948,20.7244,16.68166733,391494.12940120697,0.6387160766535088
Trinidad and Tobago,TTO,1949,21.9133,16.42999935,421295.0124731064,0.6290800863400086
Trinidad and Tobago,TTO,1950,3.6434,18.43958378,450558.85444164276,0.70602406666536
Trinidad and Tobago,TTO,1951,3.8155,20.89208317,479289.18676280975,0.7999265979524363
Trinidad and Tobago,TTO,1952,4.1381,12.83833313,507489.540892601,0.49156056198396575
Trinidad and Tobago,TTO,1953,4.2213,15.27166653,535163.4482851028,0.5847292561973363
Trinidad and Tobago,TTO,1954,3.9558,16.93375015,562314.4403963089,0.6483679505697688
Trinidad and Tobago,TTO,1955,3.6796,16.47874975,588946.0486822128,0.6309466661972445
Trinidad and Tobago,TTO,1956,3.7738,18.09375,615061.8045949936,0.6927826087963009
Trinidad and Tobago,TTO,1957,3.2623,11.8945837,640665.2395944595,0.4554258087036661
Trinidad and Tobago,TTO,1958,4.3015,17.34000015,665759.885134697,0.6639226550850571
Trinidad and Tobago,TTO,1959,3.7293,11.76749992,690349.2726697922,0.45055996095822387
Trinidad and Tobago,TTO,1960,3.0411,13.28041649,714436.9336538315,0.5084872722262447
Trinidad and Tobago,TTO,1961,5.3167,12.39875031,738026.3995447159,0.4747295936760343
Trinidad and Tobago,TTO,1962,8.2235,13.71374989,761121.2017965317,0.5250789595951191
Trinidad and Tobago,TTO,1963,1.4658,13.80083323,783724.8718652725,0.5284132503567299
Trinidad and Tobago,TTO,1964,4.2006,16.92041683,805840.9412050247,0.6478574377013189
Trinidad and Tobago,TTO,1965,5.6936,14.10375023,827472.9412717819,0.540011488947887
Trinidad and Tobago,TTO,1966,4.4076,17.42208385,848624.4035196304,0.6670655171134178
Trinidad and Tobago,TTO,1967,5.0087,13.95249987,869298.8594064713,0.5342203390214108
Trinidad and Tobago,TTO,1968,4.337,15.26041651,889499.8403844833,0.584298509768066
Trinidad and Tobago,TTO,1969,4.1627,16.3104167,909230.8779172897,0.6245014456362421
Trinidad and Tobago,TTO,1970,9.51,18.33291626,967760.0,0.7019399269607973
Trinidad and Tobago,TTO,1971,8.4712,16.07125044,947297.2484350204,0.6153441274717458
Trinidad and Tobago,TTO,1972,8.5066,14.42916679,965639.6443395615,0.5524712020191032
Trinidad and Tobago,TTO,1973,9.5619,14.38083363,983526.2226133347,0.5506205976570351
Trinidad and Tobago,TTO,1974,10.0775,14.34833336,1000960.5147123337,0.5493762109579161
Trinidad and Tobago,TTO,1975,9.5093,14.83833313,1008310.0,0.5681375688284619
Trinidad and Tobago,TTO,1976,15.5212,14.72416687,1034486.3662042618,0.5637663135917466
Trinidad and Tobago,TTO,1977,15.5496,13.6229167,1050584.9885091782,0.5216010926889504
Trinidad and Tobago,TTO,1978,14.5335,15.29250002,1066245.450457573,0.5855269393504987
Trinidad and Tobago,TTO,1979,15.6339,21.70791721,1081471.2835111618,0.8311636623849628
Trinidad and Tobago,TTO,1980,15.5976,24.93499947,1077620.0,0.9547238125408488
Trinidad and Tobago,TTO,1981,15.6467,26.11750031,1110633.1887350082,1.0
Trinidad and Tobago,TTO,1982,16.433,15.20000029,1124576.3238248825,0.5819852631218366
Trinidad and Tobago,TTO,1983,14.301,16.1737504,1138098.9558324814,0.619268697540986
Trinidad and Tobago,TTO,1984,15.1542,17.13875008,1151204.6162195206,0.6562170910911344
Trinidad and Tobago,TTO,1985,17.7076,17.87125015,1162700.0,0.6842634225281263
Trinidad and Tobago,TTO,1986,14.6655,14.08583355,1176179.1479463577,0.5393254860843917
Trinidad and Tobago,TTO,1987,14.6409,12.95249987,1188055.0822000504,0.49593183559916265
Trinidad and Tobago,TTO,1988,13.1488,17.46833324,1199528.1706476212,0.6688363370407097
Trinidad and Tobago,TTO,1989,13.2786,12.28916693,1210601.9447546005,0.4705338100558828
Trinidad and Tobago,TTO,1990,13.9073,13.95708323,1214750.0,0.5343958290164561
Trinidad and Tobago,TTO,1991,13.8054,13.70749998,1231565.675745964,0.5248396598946953
Trinidad and Tobago,TTO,1992,15.4479,19.57916641,1241462.6955461502,0.7496569800940494
Trinidad and Tobago,TTO,1993,14.0011,15.41583347,1250974.5268201828,0.5902491925729013
Trinidad and Tobago,TTO,1994,13.6237,14.43875027,1260104.7010278702,0.5528381391258802
Trinidad and Tobago,TTO,1995,13.1241,12.26833344,1261540.0,0.4697361269027204
Trinidad and Tobago,TTO,1996,16.5149,14.88708353,1277234.2040491104,0.5700041486856978
Trinidad and Tobago,TTO,1997,16.3197,12.74500036,1285240.595776558,0.4879869899004129
Trinidad and Tobago,TTO,1998,15.6544,16.57125044,1292879.4562578201,0.6344883791828698
Trinidad and Tobago,TTO,1999,17.7746,16.26208353,1300154.3169469833,0.622650840891289
Trinidad and Tobago,TTO,2000,19.0908,15.37875032,1292060.0,0.5888293342572186
Trinidad and Tobago,TTO,2001,20.8945,11.15916681,1313626.164765358,0.42726779659412206
Trinidad and Tobago,TTO,2002,22.3852,15.36208296,1319830.2148065567,0.5881911659868188
Trinidad and Tobago,TTO,2003,25.1257,10.93208313,1325684.3908777237,0.41857310233530537
Trinidad and Tobago,TTO,2004,25.2491,14.94375038,1331192.2244291306,0.5721738375658509
Trinidad and Tobago,TTO,2005,29.2658,14.79874992,1315390.0,0.5666219869569133
Trinidad and Tobago,TTO,2006,32.5623,16.43999958,1341182.98980999,0.6294629801805868
Trinidad and Tobago,TTO,2007,34.5719,14.42374992,1345672.984547615,0.5522637981735703
Trinidad and Tobago,TTO,2008,33.5463,13.81916666,1349830.7625875473,0.5291152099540264
Trinidad and Tobago,TTO,2009,33.4761,12.95041656,1353659.8553876877,0.4958520687770981
Trinidad and Tobago,TTO,2010,35.3566,17.19208241,1341470.0,0.6582591061908558
Trinidad and Tobago,TTO,2011,34.9345,14.94208336,1360346.1110944748,0.5721100098648759
Trinidad and Tobago,TTO,2012,33.8753,14.88583374,1363210.3369073868,0.5699562960970058
Trinidad and Tobago,TTO,2013,33.4162,12.77583361,1365760.0033044815,0.48916754889855685
Trinidad and Tobago,TTO,2014,34.0186,13.14041662,1367998.6417341232,0.5031268867246353
Tunisia,TUN,1916,0.0048,1.817217523,-9496896.866596222,0.496545843380681
Tunisia,TUN,1917,0.0128,2.319745746,-9161531.270217896,0.6338592344051026
Tunisia,TUN,1918,0.0175,2.400790976,-8828902.692913055,0.656004449038459
Tunisia,TUN,1920,0.0125,1.902570623,-8171840.062049866,0.51986816252423
Tunisia,TUN,1921,0.0093,2.624039572,-7847397.741786957,0.7170060412976884
Tunisia,TUN,1933,0.0066,2.519350293,-4165105.6365032196,0.6884002053556307
Tunisia,TUN,1934,0.0065,3.05411016,-3875707.2272987366,0.8345207362248765
Tunisia,TUN,1935,0.0064,1.739802259,-3588975.5700416565,0.47539249928901817
Tunisia,TUN,1936,0.0088,1.997443517,-3304906.5313663483,0.5457917190434436
Tunisia,TUN,1937,0.0099,1.30098871,-3023495.977920532,0.35548883282240623
Tunisia,TUN,1938,0.0109,2.038008489,-2744739.77633667,0.5568759002042114
Tunisia,TUN,1939,0.0108,2.289632757,-2468633.793258667,0.6256310067270899
Tunisia,TUN,1940,0.0189,1.892274005,-2195173.8953285217,0.5170546617715307
Tunisia,TUN,1941,0.0431,1.757697732,-1924355.9491825104,0.48028235018524534
Tunisia,TUN,1942,0.0504,1.792189273,-1656175.8214569092,0.4897069958859264
Tunisia,TUN,1943,0.0158,1.810084737,-1390629.3787994385,0.49459684432294737
Tunisia,TUN,1944,0.0278,1.945197739,-1127712.4878444672,0.5315158144961101
Tunisia,TUN,1945,0.0285,1.524293776,-867421.0152320862,0.4165058552342843
Tunisia,TUN,1946,0.0388,1.945508485,-609750.8276100159,0.5316007243281441
Tunisia,TUN,1947,0.0371,1.348248592,-354697.7916069031,0.368402365555142
Tunisia,TUN,1948,0.0418,2.0809322,-102257.77386856079,0.5686045953162514
Tunisia,TUN,1949,0.036,2.152132777,147573.3589668274,0.5880598064333501
Tunisia,TUN,1950,0.3382,2.359053669,394799.7402572632,0.6445999330449417
Tunisia,TUN,1951,0.3725,2.009901112,639425.5033664703,0.5491956962434642
Tunisia,TUN,1952,0.3824,2.140776832,881454.7816467285,0.5849568497338676
Tunisia,TUN,1953,0.3587,3.244293793,1120891.7084712982,0.8864874882784703
Tunisia,TUN,1954,0.361,2.059661016,1357740.417186737,0.5627923478195682
Tunisia,TUN,1955,0.4047,2.20264125,1592005.0411643982,0.6018610008452617
Tunisia,TUN,1956,0.3909,2.30038135,1823689.7137565613,0.6285680074486819
Tunisia,TUN,1957,0.3903,2.915084724,2052798.56832695,0.7965327125038513
Tunisia,TUN,1958,0.3546,2.230113017,2279335.7382354736,0.6093675274671561
Tunisia,TUN,1959,0.3851,2.542288108,2503305.3568382263,0.6946678516612211
Tunisia,TUN,1960,0.4126,1.796073454,2724711.5575027466,0.49076832943905235
Tunisia,TUN,1961,0.4164,1.533997168,2943558.4735832214,0.419157259869839
Tunisia,TUN,1962,0.4167,2.189124283,3159850.2384414673,0.5981675554024268
Tunisia,TUN,1963,0.4439,2.364166665,3373590.9854393005,0.645997034315917
Tunisia,TUN,1964,0.6172,2.103742918,3584784.847934723,0.5748375129851996
Tunisia,TUN,1965,0.541,2.087683621,3793435.959285736,0.5704493882439186
Tunisia,TUN,1966,0.6209,1.775536724,3999548.452856064,0.48515676792312734
Tunisia,TUN,1967,0.6504,1.747613003,4203126.46200943,0.4775267470704879
Tunisia,TUN,1968,0.7414,1.565028245,4404174.120094299,0.4276363506253246
Tunisia,TUN,1969,0.7777,3.659717521,4602695.5604839325,1.0
Tunisia,TUN,1970,0.7383,1.511567789,5126800.0,0.41302854122658395
Tunisia,TUN,1971,0.8129,1.981257063,4992176.321601868,0.5413688492708123
Tunisia,TUN,1972,0.8942,2.813714682,5183143.909044266,0.7688338419166204
Tunisia,TUN,1973,0.8917,2.805677959,5371601.812232971,0.7666378464732879
Tunisia,TUN,1974,0.9747,1.785437848,5557554.164516449,0.48786220186527884
Tunisia,TUN,1975,0.9795,2.343474573,5667380.0,0.6403430208896715
Tunisia,TUN,1976,1.0095,3.118319196,5921958.749824524,0.8520655427930225
Tunisia,TUN,1977,1.14,1.400889828,6100419.249576569,0.38278632707619836
Tunisia,TUN,1978,1.234,1.61412428,6276390.7318573,0.4410516032283684
Tunisia,TUN,1979,1.4089,2.114929365,6449877.330039978,0.5778941551811643
Tunisia,TUN,1980,1.485,1.547344644,6457280.0,0.42280439272187204
Tunisia,TUN,1981,1.4959,1.064067792,6789412.407550812,0.29075134512273737
Tunisia,TUN,1982,1.4083,3.027387024,6955469.153598785,0.8272187693799878
Tunisia,TUN,1983,1.6216,1.572019778,7119057.548988342,0.42954675298831624
Tunisia,TUN,1984,1.6101,2.392033902,7280181.727073669,0.653611621190476
Tunisia,TUN,1985,1.6196,1.549505658,7301800.0,0.42339487927926334
Tunisia,TUN,1986,1.5952,2.441624308,7595053.964794159,0.6671619582630623
Tunisia,TUN,1987,1.5146,1.583502819,7748810.291147232,0.43268443805119566
Tunisia,TUN,1988,1.5706,1.690000006,7900118.933639526,0.46178427605478567
Tunisia,TUN,1989,1.6303,1.617217518,8048984.025634766,0.44189681545642984
Tunisia,TUN,1990,1.5926,3.31199151,8215270.0,0.9049855599497237
Tunisia,TUN,1991,1.8229,2.049689277,8339400.091571808,0.5600676186723648
Tunisia,TUN,1992,1.7288,2.735889846,8480959.332231522,0.7475685842694305
Tunisia,TUN,1993,1.8593,1.646129949,8620091.55583191,0.44979699650431026
Tunisia,TUN,1994,1.7592,1.881977413,8756800.895738602,0.514241168123205
Tunisia,TUN,1995,1.7039,2.546807905,8934660.0,0.6959028641926706
Tunisia,TUN,1996,1.7892,2.307033891,9022967.457899094,0.6303857818976187
Tunisia,TUN,1997,1.7826,2.51084746,9152432.946865082,0.6860768476234534
Tunisia,TUN,1998,1.8726,1.790141243,9279492.085582733,0.4891473816566183
Tunisia,TUN,1999,1.8849,2.127711883,9404149.007400513,0.5813869160094665
Tunisia,TUN,2000,2.0261,1.492584747,9456180.0,0.40784151739453334
Tunisia,TUN,2001,2.0978,1.587288141,9646272.733783722,0.43371875886373906
Tunisia,TUN,2002,2.0827,2.155451984,9763747.805072784,0.588966763590823
Tunisia,TUN,2003,2.1041,3.217570624,9878837.192901611,0.8791855124164922
Tunisia,TUN,2004,2.1878,1.906115822,9991545.030639648,0.5208368708957524
Tunisia,TUN,2005,2.2033,2.080508488,9912000.0,0.5684888180745467
Tunisia,TUN,2006,2.2157,2.288714678,10209832.589256287,0.6253801461088231
Tunisia,TUN,2007,2.2984,2.443587556,10315420.576864243,0.6676984062235223
Tunisia,TUN,2008,2.3365,1.476483064,10418643.547813416,0.4034418108850538
Tunisia,TUN,2009,2.3107,2.556158183,10519505.635463715,0.6984577821464052
Tunisia,TUN,2010,2.5484,2.034435034,10480930.0,0.5558994710182168
Tunisia,TUN,2011,2.3762,2.421398284,10714163.694328308,0.661635295649366
Tunisia,TUN,2012,2.4252,1.997641242,10807967.932254791,0.5458457464373245
Tunisia,TUN,2013,2.4528,1.952274015,10899427.820329666,0.5334493724713897
Tunisia,TUN,2014,2.5212,1.884124284,10988547.491905212,0.5148277901746833
Turkey,TUR,1900,0.0731,4.579961441,-72422248.61538696,0.7687216001522764
Turkey,TUR,1901,0.0665,4.658780878,-70696625.67449951,0.781951013655922
Turkey,TUR,1902,0.073,5.137229946,-68975555.4482727,0.8622560856270126
Turkey,TUR,1903,0.0834,4.263791156,-67259116.52658081,0.715654138660126
Turkey,TUR,1904,0.094,5.27604167,-65547387.499298096,0.8855548779788271
Turkey,TUR,1905,0.1047,4.542376538,-63840446.95626831,0.7624131787500604
Turkey,TUR,1906,0.1073,5.834791677,-62138373.487335205,0.979338025500775
Turkey,TUR,1907,0.127,4.955504128,-60441245.68234253,0.8317543961692431
Turkey,TUR,1908,0.1156,4.255632717,-58749142.131225586,0.7142847890785593
Turkey,TUR,1909,0.1309,4.579009783,-57062141.42379761,0.7685618695366409
Turkey,TUR,1910,0.1259,4.507975838,-55380322.149871826,0.7566392084904802
Turkey,TUR,1911,0.1493,4.624194943,-53703762.89935303,0.7761459527097849
Turkey,TUR,1912,0.1345,5.541712971,-52032542.26211548,0.9301463598614051
Turkey,TUR,1913,0.1383,5.207631179,-50366738.82800293,0.8740725494076852
Turkey,TUR,1914,0.1138,4.840180052,-48706431.18682861,0.8123978776961429
Turkey,TUR,1915,0.0715,4.71115998,-47051697.92852783,0.790742560838727
Turkey,TUR,1916,0.0356,4.165923364,-45402617.642944336,0.6992275624457237
Turkey,TUR,1917,0.0274,4.603747433,-43759268.91989136,0.7727139494475701
Turkey,TUR,1918,0.0323,4.625388385,-42121730.349243164,0.7763462654538434
Turkey,TUR,1919,0.0665,5.555632702,-40490080.52087402,0.9324827109477306
Turkey,TUR,1920,0.0996,5.202415126,-38864398.02468872,0.8731970633014607
Turkey,TUR,1921,0.0598,5.211502073,-37244761.45043945,0.8747222578971633
Turkey,TUR,1922,0.0714,5.176157413,-35631249.38806152,0.8687898490893491
Turkey,TUR,1923,0.1032,4.791322015,-34023940.4274292,0.804197322109208
Turkey,TUR,1924,0.1706,5.154609046,-32422913.158325195,0.865173072971406
Turkey,TUR,1925,0.1635,4.820095159,-30828246.170654297,0.8090267377237338
Turkey,TUR,1926,0.2063,5.21197273,-29240018.054260254,0.874801255112931
Turkey,TUR,1927,0.2232,4.668400212,-27658307.39904785,0.7835655665119095
Turkey,TUR,1928,0.2112,4.508330762,-26083192.794799805,0.7566987805521072
Turkey,TUR,1929,0.2377,5.076679544,-24514752.831481934,0.8520930302137906
Turkey,TUR,1930,0.2628,4.79166923,-22953066.098815918,0.8042556002571434
Turkey,TUR,1931,0.2571,5.50122944,-21398211.186767578,0.9233514195259819
Turkey,TUR,1932,0.2571,3.629562754,-19850266.685180664,0.6092023533496782
Turkey,TUR,1933,0.2945,5.094531894,-18309311.18383789,0.8550894499948886
Turkey,TUR,1934,0.3593,4.181525205,-16775423.272705078,0.7018462465401956
Turkey,TUR,1935,0.3617,5.057415131,-15248681.541564941,0.8488596033436899
Turkey,TUR,1936,0.3512,5.771779834,-13729164.580322266,0.9687618306127832
Turkey,TUR,1937,0.2497,4.596841565,-12216950.9788208,0.771554837090886
Turkey,TUR,1938,0.2678,5.233840014,-10712119.326904297,0.8784715597135292
Turkey,TUR,1939,0.2785,5.404964023,-9214748.214416504,0.907193793233956
Turkey,TUR,1940,0.3052,5.957893521,-7724916.231292725,1.0
Turkey,TUR,1941,0.3082,4.867500012,-6242701.967285156,0.8169833842856286
Turkey,TUR,1942,0.2666,5.238986622,-4768184.012359619,0.8793353898544773
Turkey,TUR,1943,0.3243,4.692067894,-3301440.956298828,0.7875380581176386
Turkey,TUR,1944,0.366,5.35996913,-1842551.3890075684,0.8996416453411806
Turkey,TUR,1945,0.3632,4.508829735,-391593.90032958984,0.7567825304543572
Turkey,TUR,1946,0.3537,5.530105441,1051352.9198913574,0.9281980991281298
Turkey,TUR,1947,0.3703,4.725462968,2486210.4818115234,0.7931432395265193
Turkey,TUR,1948,0.3749,4.910326664,3912900.195465088,0.8241716047278114
Turkey,TUR,1949,0.3804,4.54756172,5331343.471160889,0.763283483326959
Turkey,TUR,1950,0.4432,4.762325098,6741461.7189331055,0.7993303474145791
Turkey,TUR,1951,0.464,5.459122929,8143176.348907471,0.9162840708310807
Turkey,TUR,1952,0.4653,4.934598748,9536408.771270752,0.8282455419196136
Turkey,TUR,1953,0.5617,5.241141965,10921080.396209717,0.879697152445971
Turkey,TUR,1954,0.5675,5.096306585,12297112.633758545,0.855387322219987
Turkey,TUR,1955,0.5611,4.457484565,13664426.894073486,0.7481645231302884
Turkey,TUR,1956,0.577,4.372700608,15022944.587402344,0.7339339974082091
Turkey,TUR,1957,0.6259,4.3822428,16372587.12374878,0.7355356023993636
Turkey,TUR,1958,0.613,4.744279823,17713275.91342163,0.7963015462222793
Turkey,TUR,1959,0.6413,4.799457321,19044932.366363525,0.8055627889426324
Turkey,TUR,1960,0.6115,4.869007192,20367477.892852783,0.8172363562453804
Turkey,TUR,1961,0.6161,4.531612652,21680833.90298462,0.7606065190704169
Turkey,TUR,1962,0.7493,4.758099282,22984921.806884766,0.7986210671991631
Turkey,TUR,1963,0.7666,5.879580752,24279663.014709473,0.9868556279624723
Turkey,TUR,1964,0.8697,4.311949593,25564978.93661499,0.7237372701948293
Turkey,TUR,1965,0.8831,5.251712953,26840790.98275757,0.8814714352462159
Turkey,TUR,1966,0.9933,4.993251019,28107020.56326294,0.8380900063755939
Turkey,TUR,1967,1.0308,5.568824583,29363589.08822632,0.9346968963730831
Turkey,TUR,1968,1.0905,5.882170778,30610417.967803955,0.9872903497296323
Turkey,TUR,1969,1.1379,5.355884764,31847428.612213135,0.8989561067383836
Turkey,TUR,1970,1.2209,4.268004101,35464170.0,0.7163612585482458
Turkey,TUR,1971,1.3336,4.85699331,34291680.83584595,0.8152198915405894
Turkey,TUR,1972,1.4683,4.375985083,35498765.23538208,0.7344852786602863
Turkey,TUR,1973,1.5828,3.851216555,36695717.0402832,0.6464057374347963
Turkey,TUR,1974,1.5879,4.238207289,37882457.66067505,0.711360025831519
Turkey,TUR,1975,1.6656,4.83988683,39586420.0,0.8123486619793856
Turkey,TUR,1976,1.8253,5.273222733,40224990.98843384,0.8850817347462293
Turkey,TUR,1977,1.9733,4.281123969,41380626.51602173,0.7185633569834993
Turkey,TUR,1978,1.8248,5.049848233,42525736.49972534,0.8475895406993461
Turkey,TUR,1979,1.7453,5.177109063,43660242.34963989,0.868949578362228
Turkey,TUR,1980,1.7103,4.957132195,44105230.0,0.8320276583539835
Turkey,TUR,1981,1.7601,5.608626534,45897127.2885437,0.941377437215196
Turkey,TUR,1982,1.8731,4.238554535,46999349.19784546,0.7114183091826356
Turkey,TUR,1983,1.9079,5.089668217,48090652.613861084,0.8542731082823593
Turkey,TUR,1984,1.9725,4.10922582,49170958.94680786,0.6897111882775455
Turkey,TUR,1985,2.1505,4.630889922,49194510.0,0.7772696684956414
Turkey,TUR,1986,2.3064,4.477690335,51298266.00390625,0.7515559516492406
Turkey,TUR,1987,2.5135,5.502615736,52345109.548309326,0.9235841017642786
Turkey,TUR,1988,2.3961,5.885442402,53380641.65020752,0.9878394740113047
Turkey,TUR,1989,2.596,3.816175409,54404783.71972656,0.6405242717999223
Turkey,TUR,1990,2.8098,3.91283178,54129830.0,0.6567475175929718
Turkey,TUR,1991,2.8807,5.274547318,56418583.40209961,0.8853040591290554
Turkey,TUR,1992,2.9404,5.179588475,57408083.83520508,0.8693657341715356
Turkey,TUR,1993,3.0185,4.72167953,58385879.876464844,0.7925082100506375
Turkey,TUR,1994,2.9086,5.527211949,59351892.936035156,0.9277124422445683
Turkey,TUR,1995,3.0931,5.002417699,58864150.0,0.8396285837213774
Turkey,TUR,1996,3.3576,5.513276753,61248255.750701904,0.9253734954421654
Turkey,TUR,1997,3.5116,5.429799388,62178448.326049805,0.9113622740757942
Turkey,TUR,1998,3.4574,5.281147114,63096543.5602417,0.8864117989664221
Turkey,TUR,1999,3.3362,4.072404832,64002462.863464355,0.683530985850259
Turkey,TUR,2000,3.6336,4.40835648,63627860.0,0.7399186414563652
Turkey,TUR,2001,3.3257,5.242530867,65777459.31750488,0.8799302720871839
Turkey,TUR,2002,3.3921,4.707739208,66646379.28857422,0.7901684028770342
Turkey,TUR,2003,3.5782,5.038708858,67502808.96917725,0.8457198572347563
Turkey,TUR,2004,3.6481,4.497934672,68346669.76956177,0.7549538534292313
Turkey,TUR,2005,3.8908,4.796188263,68143190.0,0.8050140953500938
Turkey,TUR,2006,4.0963,4.554650208,69996370.36993408,0.7644732474566828
Turkey,TUR,2007,4.4945,4.415244325,70802052.9902649,0.7410747287505945
Turkey,TUR,2008,4.3926,3.719560183,71594852.37084961,0.6243079319711796
Turkey,TUR,2009,4.4217,5.780699608,72374689.92190552,0.9702589661303214
